Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
KMG,"KMG Chemicals, Inc.",36.36,$427.69M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kmg
KNX,"Knight Transportation, Inc.",35.95,$2.88B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/knx
KNL,"Knoll, Inc.",27.37,$1.34B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/knl
KNOP,KNOT Offshore Partners LP,21.9,$595.55M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/knop
KN,Knowles Corporation,17.05,$1.51B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kn
KSS,Kohl&#39;s Corporation,57.5,$10.33B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kss
PHG,Koninklijke Philips N.V.,29.73,$27.48B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/phg
KOP,Koppers Holdings Inc.,41.75,$862.68M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kop
KEP,Korea Electric Power Corporation,19.72,$25.32B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kep
KEF,"Korea Equity Fund, Inc.",7.8,$75.98M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kef
KF,"Korea Fund, Inc. (The)",33.12,$231.44M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kf
KFY,Korn/Ferry International,31.26,$1.81B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kfy
KOS,Kosmos Energy Ltd.,5.76,$2.23B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kos
KRA,Kraton Corporation,32.88,$1.02B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kra
KR,Kroger Company (The),34.78,$32.48B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kr
KRO,Kronos Worldwide Inc,12.29,$1.42B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kro
KT,KT Corporation,13.99,$6.85B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kt
KYO,Kyocera Corporation,49.17,$18.08B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kyo
LB,"L Brands, Inc.",74.36,$21.26B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lb
SCX,L.S. Starrett Company (The),9.95,$70.12M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scx
LLL,"L-3 Communications Holdings, Inc.",158.45,$12.25B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lll
LQ,La Quinta Holdings Inc.,13.66,$1.6B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lq
LH,Laboratory Corporation of America Holdings,127.79,$13.16B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lh
LADR,Ladder Capital Corp,14.18,$1.55B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ladr
LW,"Lamb Weston Holdings, Inc.",36.38,$5.31B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lw
LDR,"Landauer, Inc.",52.25,$501.8M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ldr
LCI,Lannett Co Inc,24.4,$902.84M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lci
LPI,"Laredo Petroleum, Inc.",14.34,$3.47B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lpi
LVS,Las Vegas Sands Corp.,55.34,$43.98B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lvs
LHO,LaSalle Hotel Properties,30.6,$3.64B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lho
LHO^H,LaSalle Hotel Properties,25.41,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lho^h
LHO^I,LaSalle Hotel Properties,24.99,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lho^i
LHO^J,LaSalle Hotel Properties,24.2399,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lho^j
LFL,LATAM Airlines Group S.A.,9.4,$5.13B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lfl
LDF,"Latin American Discovery Fund, Inc. (The)",9.4,$64.08M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ldf
LGI,Lazard Global Total Return and Income Fund,13.82,$132.74M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lgi
LAZ,Lazard Ltd.,43.01,$5.3B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/laz
LOR,"Lazard World Dividend & Income Fund, Inc.",9.9,$68.11M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lor
LZB,La-Z-Boy Incorporated,32.8,$1.6B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lzb
LFGR,Leaf Group Ltd.,6.85,$135.37M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lfgr
LEA,Lear Corporation,138.8,$9.74B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lea
LEE,"Lee Enterprises, Incorporated",3.35,$186.83M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lee
BWG,Legg Mason BW Global Income Opportunities Fund Inc.,11.88,$250.39M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bwg
LM,"Legg Mason, Inc.",33.4,$3.37B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lm
LMHA,"Legg Mason, Inc.",25.15,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmha
LMHB,"Legg Mason, Inc.",22.18,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmhb
LEG,"Leggett & Platt, Incorporated",49.82,$6.66B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/leg
CVB,Lehman ABS Corporation,10.63,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cvb
JBK,Lehman ABS Corporation,22,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jbk
KCC,Lehman ABS Corporation,28.87,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kcc
KTH,Lehman ABS Corporation,31.06,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kth
KTN,Lehman ABS Corporation,33.1253,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ktn
KTP,Lehman ABS Corporation,20.93,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ktp
XKE,Lehman ABS Corporation,8.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/xke
LDOS,"Leidos Holdings, Inc.",52.25,$7.86B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ldos
LEJU,Leju Holdings Limited,3.75,$507.31M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/leju
LC,LendingClub Corporation,5.53,$2.18B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lc
LEN,Lennar Corporation,44.83,$10.21B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/len
LEN.B,Lennar Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/len.b
LII,"Lennox International, Inc.",157.36,$6.77B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lii
LUK,Leucadia National Corporation,24,$8.64B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/luk
LVLT,"Level 3 Communications, Inc.",56.24,$20.24B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lvlt
LXP,Lexington Realty Trust,10.95,$2.6B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lxp
LXP^C,Lexington Realty Trust,50.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lxp^c
LPL,"LG Display Co., Ltd.",12.81,$9.17B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lpl
USA,Liberty All-Star Equity Fund,5.17,$965.97M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/usa
ASG,"Liberty All-Star Growth Fund, Inc.",4.24,$104.95M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asg
LPT,Liberty Property Trust,40.47,$5.95B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lpt
LSI,"Life Storage, Inc.",84.44,$3.92B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lsi
LOCK,"LifeLock, Inc.",23.92,$2.25B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lock
LITB,"LightInTheBox Holding Co., Ltd.",2.63,$196.07M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/litb
LNC,Lincoln National Corporation,68.13,$15.57B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lnc
LNC.WS,Lincoln National Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lnc.ws
LNN,Lindsay Corporation,88.37,$939.38M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lnn
LN,LINE Corporation,35.27,$7.66B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ln
LAD,"Lithia Motors, Inc.",100.54,$2.53B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lad
LYV,"Live Nation Entertainment, Inc.",27.9,$5.68B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lyv
LYG,Lloyds Banking Group Plc,3.14,$56.09B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lyg
SCD,LMP Capital and Income Fund Inc.,13.26,$238.46M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scd
LMT,Lockheed Martin Corporation,259.53,$76.04B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmt
L,Loews Corporation,47.37,$15.96B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/l
LPX,Louisiana-Pacific Corporation,20.83,$2.96B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lpx
LOW,"Lowe&#39;s Companies, Inc.",74.69,$64.97B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/low
LXU,Lsb Industries Inc.,9.61,$268.23M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lxu
LKSD,"LSC Communications, Inc.",24.88,$818.55M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lksd
LTC,"LTC Properties, Inc.",47.08,$1.85B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ltc
LUB,"Luby&#39;s, Inc.",4.38,$126.9M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lub
LL,"Lumber Liquidators Holdings, Inc",18,$490.46M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ll
LXFR,Luxfer Holdings PLC,11.31,$296.32M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lxfr
LXFT,"Luxoft Holding, Inc.",54.4,$1.81B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lxft
LUX,"Luxottica Group, S.p.A.",53.65,$25.78B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lux
LDL,"Lydall, Inc.",64.2,$1.1B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ldl
WLH,Lyon William Homes,21.07,$667.91M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wlh
LYB,LyondellBasell Industries NV,88.42,$36.03B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lyb
MTB,M&T Bank Corporation,154.17,$23.9B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtb
MTB.WS,M&T Bank Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtb.ws
MTB^,M&T Bank Corporation,1070,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtb^
MTB^C,M&T Bank Corporation,1057.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtb^c
MDC,"M.D.C. Holdings, Inc.",27.13,$1.4B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdc
MHO,"M/I Homes, Inc.",25.99,$641.14M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mho
MHO^A,"M/I Homes, Inc.",25.28,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mho^a
MAC,Macerich Company (The),71.14,$10.22B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mac
CLI,Mack-Cali Realty Corporation,28.86,$2.59B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cli
MGU,Macquarie Global Infrastructure Total Return Fund Inc.,19.67,$245.25M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mgu
MIC,Macquarie Infrastructure Company,82.73,$6.77B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mic
MFD,Macquarie/First Trust Global,11.2,$95.68M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfd
BMA,Macro Bank Inc.,66.32,$3.88B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bma
M,Macy&#39;s Inc,42.44,$12.97B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/m
MCN,Madison Covered Call & Equity Strategy Fund,7.9501,$153.19M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcn
MSP,Madison Strategic Sector Premium Fund,12,$69.58M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/msp
MMP,Magellan Midstream Partners L.P.,71.32,$16.25B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mmp
MGA,"Magna International, Inc.",46.93,$17.99B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mga
MX,MagnaChip Semiconductor Corporation,6.4,$223.99M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mx
MH^A,"Maiden Holdings, Ltd.",25.81,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mh^a
MH^C,"Maiden Holdings, Ltd.",25.09,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mh^c
MHLA,"Maiden Holdings, Ltd.",24.92,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mhla
MHNB,"Maiden Holdings, Ltd.",25.26,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mhnb
MHNC,"Maiden Holdings, Ltd.",26.56,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mhnc
MAIN,Main Street Capital Corporation,36.56,$1.94B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/main
MSCA,Main Street Capital Corporation,26.1308,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/msca
MMD,MainStay DefinedTerm Municipal Opportunities Fund,18.25,$502.87M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mmd
MNK,Mallinckrodt plc,52.6,$5.57B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mnk
MZF,Managed Duration Investment Grade Municipal Fund,13.12,$89.22M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mzf
MANU,Manchester United Ltd.,15.15,$2.48B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/manu
MTW,"Manitowoc Company, Inc. (The)",6.2,$860.39M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtw
MFS,"Manitowoc Food Service, Inc.",17.89,$2.48B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfs
MN,"Manning & Napier, Inc.",7.8,$117.03M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mn
MAN,ManpowerGroup,92.23,$6.18B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/man
MFC,Manulife Financial Corp,18.57,$36.66B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfc
MRO,Marathon Oil Corporation,18.25,$15.46B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mro
MPC,Marathon Petroleum Corporation,49.44,$26.1B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mpc
MMI,"Marcus & Millichap, Inc.",29.77,$1.12B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mmi
MCS,Marcus Corporation (The),31.55,$871.78M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcs
MRIN,Marin Software Incorporated,2.45,$94.68M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mrin
MHG,Marine Harvest ASA,18.11,$8.15B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mhg
MPX,Marine Products Corporation,13.39,$513.58M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mpx
HZO,"MarineMax, Inc.",21.6,$558.45M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hzo
MKL,Markel Corporation,885,$12.38B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mkl
VAC,Marriot Vacations Worldwide Corporation,87.71,$2.37B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vac
MMC,"Marsh & McLennan Companies, Inc.",69.47,$35.82B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mmc
MLM,"Martin Marietta Materials, Inc.",231.16,$14.67B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mlm
MAS,Masco Corporation,32.61,$10.71B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mas
DOOR,Masonite International Corporation,66.75,$2B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/door
MTZ,"MasTec, Inc.",39.9,$3.29B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtz
MA,Mastercard Incorporated,104.41,$115.78B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ma
MTDR,Matador Resources Company,25.97,$2.43B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtdr
MTRN,Materion Corporation,40.45,$806.49M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtrn
MATX,"Matson, Inc.",39.26,$1.68B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/matx
MLP,"Maui Land & Pineapple Company, Inc.",7,$133.15M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mlp
MMS,"Maximus, Inc.",55.11,$3.57B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mms
MXL,"MaxLinear, Inc",20.85,$1.35B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mxl
MBI,"MBIA, Inc.",11.27,$1.53B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mbi
MNI,McClatchy Company (The),14,$106.05M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mni
MKC,"McCormick & Company, Incorporated",92.43,$11.65B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mkc
MKC.V,"McCormick & Company, Incorporated",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mkc.v
MDR,"McDermott International, Inc.",7.93,$1.91B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdr
MCD,McDonald&#39;s Corporation,121.26,$100.7B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcd
MUX,McEwen Mining Inc.,2.95,$883.62M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mux
MCK,McKesson Corporation,146.25,$33.07B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mck
MDU,"MDU Resources Group, Inc.",29.48,$5.76B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdu
MJN,Mead Johnson Nutrition Company,73.7,$13.61B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mjn
MTL,Mechel PAO,5.14,$1.07B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtl
MTL^,Mechel PAO,1.03,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtl^
MRT,"MedEquities Realty Trust, Inc.",10.91,$345.68M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mrt
MEG,"Media General, Inc.",19.05,$2.46B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/meg
MPW,"Medical Properties Trust, Inc.",12.43,$3.98B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mpw
MED,MEDIFAST INC,40.94,$485.07M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/med
MCC,Medley Capital Corporation,7.41,$405.8M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcc
MCQ,Medley Capital Corporation,25.516,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcq
MCV,Medley Capital Corporation,25.2821,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcv
MCX,Medley Capital Corporation,25.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcx
MDLX,Medley LLC,24.09,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdlx
MDLY,Medley Management Inc.,9.75,$284.14M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdly
MD,"Mednax, Inc",67.84,$6.35B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/md
MDT,Medtronic plc,73.35,$100.71B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdt
MRK,"Merck & Company, Inc.",61.23,$168.82B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mrk
MCY,Mercury General Corporation,60.59,$3.35B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcy
MDP,Meredith Corporation,58.1,$2.59B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdp
MTH,Meritage Corporation,38.4,$1.54B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mth
MTOR,"Meritor, Inc.",13.2,$1.15B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtor
MER^K,"Merrill Lynch & Co., Inc.",25.49,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mer^k
MER^P,"Merrill Lynch & Co., Inc.",26.06,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mer^p
PIY,"Merrill Lynch Depositor, Inc.",25.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/piy
MTR,Mesa Royalty Trust,10.8609,$20.24M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtr
MSB,Mesabi Trust,11.25,$147.6M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/msb
MPG,Metaldyne Performance Group Inc.,22.05,$1.47B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mpg
MEI,"Methode Electronics, Inc.",42.6,$1.57B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mei
MET,"MetLife, Inc.",57.39,$63.08B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/met
MET^A,"MetLife, Inc.",23.49,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/met^a
MTD,"Mettler-Toledo International, Inc.",421.74,$11.06B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtd
MXE,"Mexico Equity and Income Fund, Inc. (The)",9.47,$70.39M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mxe
MXF,"Mexico Fund, Inc. (The)",14.72,$221.44M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mxf
MFA,"MFA Financial, Inc.",8.01,$2.97B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfa
MFA^B,"MFA Financial, Inc.",23.99,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfa^b
MFO,"MFA Financial, Inc.",25.13,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfo
MFCB,MFC Bancorp Ltd.,2.07,$130.7M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfcb
MCR,MFS Charter Income Trust,8.45,$439.49M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcr
MGF,MFS Government Markets Income Trust,5,$163.01M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mgf
MIN,MFS Intermediate Income Trust,4.34,$510.99M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/min
MMT,MFS Multimarket Income Trust,5.97,$450.08M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mmt
MFM,MFS Municipal Income Trust,6.63,$273.07M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfm
MFV,MFS Special Value Trust,5.5938,$39.63M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfv
MTG,MGIC Investment Corporation,10.17,$3.46B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtg
MGP,MGM Growth Properties LLC,24.6,$1.41B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mgp
MGM,MGM Resorts International,29.27,$16.78B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mgm
KORS,Michael Kors Holdings Limited,49.36,$8.11B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kors
MAA,"Mid-America Apartment Communities, Inc.",93.23,$10.59B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/maa
MAA^I,"Mid-America Apartment Communities, Inc.",63.91,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/maa^i
MEP,"Midcoast Energy Partners, L.P.",7.45,$336.89M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mep
MSL,MidSouth Bancorp,14.25,$161.92M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/msl
MCRN,Milacron Holdings Corp.,19.24,$1.31B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcrn
MLR,"Miller Industries, Inc.",27.4,$310.87M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mlr
HIE,Miller/Howard High Income Equity Fund,12.18,$163.43M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hie
MTX,Minerals Technologies Inc.,81.6,$2.85B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtx
MP^D,Mississippi Power Company,26.093,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mp^d
MG,Mistras Group Inc,25.22,$736.05M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mg
MTU,Mitsubishi UFJ Financial Group Inc,6.67,$94.51B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtu
MIXT,MiX Telematics Limited,6.21,$139.67M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mixt
MFG,"Mizuho Financial Group, Inc.",3.86,$48.95B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfg
MBT,Mobile TeleSystems OJSC,9.02,$9.32B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mbt
MBLY,Mobileye N.V.,35.58,$7.79B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mbly
MODN,"Model N, Inc.",9.6,$267.79M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/modn
MOD,Modine Manufacturing Company,16.3,$778.79M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mod
MC,Moelis & Company,29.85,$615.07M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mc
MHK,"Mohawk Industries, Inc.",199.86,$14.82B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mhk
MOH,Molina Healthcare Inc,54.14,$3.08B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/moh
TAP,Molson Coors Brewing  Company,99.04,$16.12B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tap
TAP.A,Molson Coors Brewing  Company,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tap.a
MNR,Monmouth Real Estate Investment Corporation,14.24,$995.41M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mnr
MNR^B,Monmouth Real Estate Investment Corporation,25.75,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mnr^b
MNR^C,Monmouth Real Estate Investment Corporation,24.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mnr^c
MORE          ,"Monogram Residential Trust, Inc.",10.75,$1.79B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/more
MON,Monsanto Company,104.59,$45.83B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mon
MCO,Moody&#39;s Corporation,99.77,$19.08B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mco
MOG.A,Moog Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mog.a
MOG.B,Moog Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mog.b
MS,Morgan Stanley,43.73,$81.9B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ms
